cat_code,cat_desc,category_level,dt_code,dt_desc,dt_unit,et_code,et_desc,et_unit,geo_code,geo_desc,is_adj,report,detail_code,time_series_code
81131T,8113: Commercial and Industrial Machinery and Equipment (Except Automotive and Electronic) Repair and Maintenance,3,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,81131T_PQREV_US
8114T,8114: Personal and Household Goods Repair and Maintenance,2,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,8114T_PQREV_US
812T,812: Personal and Laundry Services,1,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,812T_PQREV_US
8121T,8121: Personal Care Services,2,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,8121T_PQREV_US
8122T,8122: Death Care Services,2,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,8122T_PQREV_US
8123T,8123: Drycleaning and Laundry Services,2,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,8123T_PQREV_US
8129T,8129: Other Personal Services,2,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,8129T_PQREV_US
813E,"813: Religious, Grantmaking, Civic, Professional, and Similar Organizations - Tax-Exempt",1,PQEXP,Total Expenses Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQEXP,813E_PQEXP_US
813E,"813: Religious, Grantmaking, Civic, Professional, and Similar Organizations - Tax-Exempt",1,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,813E_PQREV_US
484T,484: Truck Transportation,1,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,484T_E_PQREV_US
4841T,4841: General Freight Trucking,2,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,4841T_E_PQREV_US
48412T,"48412: General Freight Trucking, Long-Distance",3,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,48412T_E_PQREV_US
4842T,4842: Specialized Freight Trucking,2,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,4842T_E_PQREV_US
492T,492: Couriers and Messengers,1,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,492T_E_PQREV_US
493T,493: Warehousing and Storage,1,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,493T_E_PQREV_US
52T,52: Finance and Insurance,0,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,52T_QREV_US
52PTT,52pt: Finance and Insurance (Except Monetary Authorities-Central Bank),0,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,52PTT_QREV_US
5211T,521: Monetary Authorities-Central Bank,1,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,5211T_QREV_US
522T,522: Credit Intermediation and Related Activities,1,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,522T_QREV_US
523T,"523: Securities, Commodity Contracts, and Other Financial Investments and Related Activities",1,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,523T_QREV_US
5231T,5231: Securities and Commodity Contracts Intermediation and Brokerage,2,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,5231T_QREV_US
52321T,5232: Securities and Commodity Exchanges,2,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,52321T_QREV_US
5239T,5239: Other Financial Investment Activities,2,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,5239T_QREV_US
524T,524: Insurance Carriers and Related Activities,1,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,524T_QREV_US
5241T,5241: Insurance Carriers,2,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,5241T_QREV_US
5242T,"5242: Agencies, Brokerages, and Other Insurance Related Activities",2,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,5242T_QREV_US
52T,52: Finance and Insurance,0,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,52T_E_QREV_US
52PTT,52pt: Finance and Insurance (Except Monetary Authorities-Central Bank),0,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,52PTT_E_QREV_US
5211T,521: Monetary Authorities-Central Bank,1,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,5211T_E_QREV_US
522T,522: Credit Intermediation and Related Activities,1,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,522T_E_QREV_US
523T,"523: Securities, Commodity Contracts, and Other Financial Investments and Related Activities",1,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,523T_E_QREV_US
5231T,5231: Securities and Commodity Contracts Intermediation and Brokerage,2,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,5231T_E_QREV_US
52321T,5232: Securities and Commodity Exchanges,2,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,52321T_E_QREV_US
5239T,5239: Other Financial Investment Activities,2,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,5239T_E_QREV_US
524T,524: Insurance Carriers and Related Activities,1,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,524T_E_QREV_US
5241T,5241: Insurance Carriers,2,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,5241T_E_QREV_US
5242T,"5242: Agencies, Brokerages, and Other Insurance Related Activities",2,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,5242T_E_QREV_US
52T,52: Finance and Insurance,0,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,52T_E_PQREV_US
52PTT,52pt: Finance and Insurance (Except Monetary Authorities-Central Bank),0,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,52PTT_E_PQREV_US
5211T,521: Monetary Authorities-Central Bank,1,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,5211T_E_PQREV_US
522T,522: Credit Intermediation and Related Activities,1,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,522T_E_PQREV_US
523T,"523: Securities, Commodity Contracts, and Other Financial Investments and Related Activities",1,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,523T_E_PQREV_US
5231T,5231: Securities and Commodity Contracts Intermediation and Brokerage,2,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,5231T_E_PQREV_US
52321T,5232: Securities and Commodity Exchanges,2,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,52321T_E_PQREV_US
5239T,5239: Other Financial Investment Activities,2,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,5239T_E_PQREV_US
524T,524: Insurance Carriers and Related Activities,1,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,524T_E_PQREV_US
5241T,5241: Insurance Carriers,2,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,5241T_E_PQREV_US
5242T,"5242: Agencies, Brokerages, and Other Insurance Related Activities",2,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,5242T_E_PQREV_US
52T,52: Finance and Insurance,0,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,52T_PQREV_US
52PTT,52pt: Finance and Insurance (Except Monetary Authorities-Central Bank),0,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,52PTT_PQREV_US
5211T,521: Monetary Authorities-Central Bank,1,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,5211T_PQREV_US
522T,522: Credit Intermediation and Related Activities,1,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,522T_PQREV_US
523T,"523: Securities, Commodity Contracts, and Other Financial Investments and Related Activities",1,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,523T_PQREV_US
5231T,5231: Securities and Commodity Contracts Intermediation and Brokerage,2,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,5231T_PQREV_US
52321T,5232: Securities and Commodity Exchanges,2,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,52321T_PQREV_US
5239T,5239: Other Financial Investment Activities,2,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,5239T_PQREV_US
524T,524: Insurance Carriers and Related Activities,1,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,524T_PQREV_US
5241T,5241: Insurance Carriers,2,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,5241T_PQREV_US
5242T,"5242: Agencies, Brokerages, and Other Insurance Related Activities",2,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,5242T_PQREV_US
22T,22: Utilities,0,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,22T_QREV_US
2211T,"2211: Electric Power Generation, Transmission and Distribution",1,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,2211T_QREV_US
22121T,2212: Natural Gas Distribution,1,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,22121T_QREV_US
2213T,"2213: Water, Sewage and Other Systems",1,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,2213T_QREV_US
4849YT,48pt-49: Transportation and Warehousing,0,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,4849YT_QREV_US
481T,481: Air Transportation,1,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,481T_QREV_US
483T,483: Water Transportation,1,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,483T_QREV_US
485T,485: Transit and Ground Passenger Transportation,1,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,485T_QREV_US
486T,486: Pipeline Transportation,1,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,486T_QREV_US
487T,487: Scenic and Sightseeing Transportation,1,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,487T_QREV_US
488T,488: Support Activities For Transportation,1,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,488T_QREV_US
533T,533: Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),1,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,533T_QREV_US
61A,61: Educational Services,0,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,61A_QREV_US
6114A,6114: Business Schools and Computer and Management Training,1,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,6114A_QREV_US
61151A,61151: Technical and Trade Schools,1,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,61151A_QREV_US
61171A,6117: Educational Support Services,1,QREV,Total Revenue,  Millions of Dollars,,,,US,U.S. Total,0,Quarterly Services Survey,QREV,61171A_QREV_US
22T,22: Utilities,0,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,22T_E_QREV_US
2211T,"2211: Electric Power Generation, Transmission and Distribution",1,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,2211T_E_QREV_US
22121T,2212: Natural Gas Distribution,1,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,22121T_E_QREV_US
2213T,"2213: Water, Sewage and Other Systems",1,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,2213T_E_QREV_US
4849YT,48pt-49: Transportation and Warehousing,0,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,4849YT_E_QREV_US
481T,481: Air Transportation,1,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,481T_E_QREV_US
483T,483: Water Transportation,1,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,483T_E_QREV_US
485T,485: Transit and Ground Passenger Transportation,1,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,485T_E_QREV_US
486T,486: Pipeline Transportation,1,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,486T_E_QREV_US
487T,487: Scenic and Sightseeing Transportation,1,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,487T_E_QREV_US
488T,488: Support Activities For Transportation,1,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,488T_E_QREV_US
533T,533: Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),1,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,533T_E_QREV_US
61A,61: Educational Services,0,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,61A_E_QREV_US
6114A,6114: Business Schools and Computer and Management Training,1,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,6114A_E_QREV_US
61151A,61151: Technical and Trade Schools,1,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,61151A_E_QREV_US
61171A,6117: Educational Support Services,1,,,,E_QREV,Coefficient Of Variation For Total Revenue,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_QREV,61171A_E_QREV_US
533T,533: Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),1,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,533T_E_PQREV_US
61A,61: Educational Services,0,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,61A_E_PQREV_US
6114A,6114: Business Schools and Computer and Management Training,1,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,6114A_E_PQREV_US
61151A,61151: Technical and Trade Schools,1,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,61151A_E_PQREV_US
61171A,6117: Educational Support Services,1,,,,E_PQREV,Standard Error For Revenue Total Percent Change,  Percent,US,U.S. Total,0,Quarterly Services Survey,E_PQREV,61171A_E_PQREV_US
22T,22: Utilities,0,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,22T_PQREV_US
2211T,"2211: Electric Power Generation, Transmission and Distribution",1,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,2211T_PQREV_US
22121T,2212: Natural Gas Distribution,1,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,22121T_PQREV_US
2213T,"2213: Water, Sewage and Other Systems",1,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,2213T_PQREV_US
4849YT,48pt-49: Transportation and Warehousing,0,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,4849YT_PQREV_US
481T,481: Air Transportation,1,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,481T_PQREV_US
483T,483: Water Transportation,1,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,483T_PQREV_US
485T,485: Transit and Ground Passenger Transportation,1,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,485T_PQREV_US
486T,486: Pipeline Transportation,1,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,486T_PQREV_US
487T,487: Scenic and Sightseeing Transportation,1,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,487T_PQREV_US
488T,488: Support Activities For Transportation,1,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,488T_PQREV_US
533T,533: Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),1,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,533T_PQREV_US
61A,61: Educational Services,0,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,61A_PQREV_US
6114A,6114: Business Schools and Computer and Management Training,1,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,6114A_PQREV_US
61151A,61151: Technical and Trade Schools,1,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,61151A_PQREV_US
61171A,6117: Educational Support Services,1,PQREV,Total Revenue Percent Change,  Percent,,,,US,U.S. Total,0,Quarterly Services Survey,PQREV,61171A_PQREV_US
